Date/Time,Active Energy (kcal),Source
2026-01-10 16:24:29,4.29,Q
2026-01-10 16:25:29,2.96,Q
2026-01-10 16:26:29,3.15,Q
2026-01-10 16:27:29,3.12,Q
2026-01-10 16:28:29,3.87,Q
2026-01-10 16:29:29,3.18,Q
2026-01-10 16:30:29,2.92,Q
2026-01-10 16:31:29,5.08,Q
2026-01-10 16:32:29,5.49,Q
2026-01-10 16:33:29,5.18,Q
2026-01-10 16:34:29,6.08,Q
2026-01-10 16:35:29,3.37,Q
