Date/Time,Min (count/min),Max (count/min),Avg (count/min),Context,Source
2026-01-13 06:00:17,157,160,158.5,,Q
2026-01-13 06:01:17,121,154,134.87,,Q
2026-01-13 06:02:17,119,138,124.91,,Q
2026-01-13 06:03:17,118,151,134.71,,Q
2026-01-13 06:04:17,153,166,157.85,,Q
2026-01-13 06:05:17,131,153,141.05,,Q
