Date/Time,Step Count (count),Source
2026-01-13 05:53:17,20,Q
2026-01-13 05:54:17,21.78,Q
2026-01-13 05:55:17,107.65,Q
2026-01-13 05:56:17,144.35,Q
2026-01-13 05:57:17,160.28,Q
2026-01-13 05:58:17,161.28,Q
2026-01-13 05:59:17,170.29,Q
2026-01-13 06:00:17,146.18,Q
2026-01-13 06:01:17,103.39,Q
2026-01-13 06:02:17,67.85,Q
2026-01-13 06:03:17,164.72,Q
2026-01-13 06:04:17,127.55,Q
2026-01-13 06:05:17,116.68,Q
