Date/Time,Active Energy (kcal),Source
2026-01-10 16:49:27,3.58,Q
2026-01-10 16:50:27,4.28,Q
2026-01-10 16:51:27,4.16,Q
2026-01-10 16:52:27,4.21,Q
2026-01-10 16:53:27,3.82,Q
2026-01-10 16:54:27,3.87,Q
2026-01-10 16:55:27,3.91,Q
2026-01-10 16:56:27,3.94,Q
2026-01-10 16:57:27,3.99,Q
2026-01-10 16:58:27,4.04,Q
2026-01-10 16:59:27,4.1,Q
2026-01-10 17:00:27,4.28,Q
2026-01-10 17:01:27,4.5,Q
2026-01-10 17:02:27,4.58,Q
2026-01-10 17:03:27,3.51,Q
