Date/Time,Active Energy (kcal),Source
2026-01-11 11:26:36,5.47,Q
2026-01-11 11:27:36,6.09,Q
2026-01-11 11:28:36,6.58,Q
2026-01-11 11:29:36,7.8,Q
2026-01-11 11:30:36,5.83,Q
2026-01-11 11:31:36,11.41,Q
2026-01-11 11:32:36,9.37,Q
2026-01-11 11:33:36,2.91,Q
