Date/Time,Active Energy (kcal),Source
2026-01-09 06:32:32,5.32,Q
2026-01-09 06:33:32,5.33,Q
2026-01-09 06:34:32,5.22,Q
2026-01-09 06:35:32,5.71,Q
2026-01-09 06:36:32,5.14,Q
2026-01-09 06:37:32,5.14,Q
2026-01-09 06:38:32,5.14,Q
2026-01-09 06:39:32,5.21,Q
2026-01-09 06:40:32,5.27,Q
2026-01-09 06:41:32,5.17,Q
2026-01-09 06:42:32,5.14,Q
2026-01-09 06:43:32,5.49,Q
2026-01-09 06:44:32,5.54,Q
2026-01-09 06:45:32,5.14,Q
2026-01-09 06:46:32,5.14,Q
2026-01-09 06:47:32,3.37,Q
