Date/Time,Active Energy (kcal),Source
2026-01-10 16:05:08,4.98,Q
2026-01-10 16:06:08,5.1,Q
2026-01-10 16:07:08,6.19,Q
2026-01-10 16:08:08,6.12,Q
2026-01-10 16:09:08,13.42,Q
2026-01-10 16:10:08,5.25,Q
2026-01-10 16:11:08,5.3,Q
2026-01-10 16:12:08,5.19,Q
2026-01-10 16:13:08,5.09,Q
2026-01-10 16:14:08,4.45,Q
2026-01-10 16:15:08,4.34,Q
2026-01-10 16:16:08,4.14,Q
2026-01-10 16:17:08,4.57,Q
2026-01-10 16:18:08,4.43,Q
2026-01-10 16:19:08,3.08,Q
