Date/Time,Active Energy (kcal),Source
2026-01-10 16:36:08,5.56,Q
2026-01-10 16:37:08,7.55,Q
2026-01-10 16:38:08,6.43,Q
2026-01-10 16:39:08,7.59,Q
2026-01-10 16:40:08,5.4,Q
2026-01-10 16:41:08,7.09,Q
2026-01-10 16:42:08,7.54,Q
2026-01-10 16:43:08,9.21,Q
2026-01-10 16:44:08,11.14,Q
2026-01-10 16:45:08,5.28,Q
2026-01-10 16:46:08,1.31,Q
