Date/Time,Step Count (count),Source
2026-01-10 16:11:08,63.52,Q
2026-01-10 16:12:08,115.63,Q
2026-01-10 16:13:08,111.32,Q
2026-01-10 16:14:08,91.9,Q
2026-01-10 16:15:08,111.79,Q
2026-01-10 16:16:08,104.98,Q
2026-01-10 16:17:08,106.48,Q
2026-01-10 16:18:08,113.22,Q
2026-01-10 16:19:08,79.17,Q
