Timestamp,Latitude,Longitude,Altitude (m),Vertical Accuracy (m),Horizontal Accuracy (m),Speed (m/s),Course
2026-01-11T21:02:50Z,34.16872122497209,-118.38762801534,202.09437491744757,2.0564619608484676,2.9819388300437555,0.03847415545062631,134.8927173762973
2026-01-11T21:02:51Z,34.16872013020438,-118.38762654300464,201.23409932292998,1.7503580167153656,2.5670682593468874,0.060639080218644,134.77014856246115
2026-01-11T21:02:52Z,34.16871904878586,-118.38762527934826,200.42374183330685,1.4863254796003103,2.2199117720987394,0.07721923584438048,134.80723791931547
2026-01-11T21:02:53Z,34.1687181713755,-118.38762414612596,199.68342157173902,1.2543517407973601,1.937944214140729,0.0794806669980213,134.75193013140336
2026-01-11T21:02:54Z,34.16871731652848,-118.38762332963552,199.03721801843494,1.0576526092984033,1.787481533703425,0.029425812282886817,134.8983181271916
2026-01-11T21:02:55Z,34.16871673143259,-118.38762280331903,198.50633168779314,0.9064124253627897,1.687091863946646,0.029309592249618516,134.8270083881418
2026-01-11T21:02:56Z,34.16871633479803,-118.38762231248715,198.09569922368973,0.8045790310689365,1.5977325282487953,0.03523257060519558,132.44688710217548
2026-01-11T21:02:58Z,34.16871593542546,-118.38762183717641,197.7886450421065,0.7433591950712889,1.5229580291226443,0.027041568168500285,129.09860373109228
2026-01-11T21:02:59Z,34.16871542648819,-118.38762127216125,197.5821250518784,0.7126274276529928,1.4607716392201202,0.0235586962400755,128.17684927740947
2026-01-11T21:03:00Z,34.16871492348238,-118.38762080674476,197.4465926401317,0.6988673119580898,1.4089289388567707,0.02040838005382736,130.48625039760225
2026-01-11T21:03:01Z,34.16871452153044,-118.3876203745243,197.36461031343788,0.6934770541924904,1.363494034742216,0.021002944069548894,135.32828201577877
2026-01-11T21:03:02Z,34.16871411688601,-118.3876199535115,197.32127712387592,0.6916410144575945,1.3129464287879746,0.033123371089626444,137.90070391462865
2026-01-11T21:03:03Z,34.16871377147776,-118.38761955082977,197.30458985082805,0.6910784710861742,1.2792562725404213,0.019911192825584838,118.1888724962219
2026-01-11T21:03:04Z,34.16871412007059,-118.38761917334146,197.30504481028765,0.6908753983151947,1.2430477381174454,0.1250605894747728,10.486241048235854
2026-01-11T21:03:05Z,34.16871448928608,-118.38761881625159,197.31542442180216,0.6907391774595285,1.2230048723248197,0.019926065501694873,118.35359744527818
